,POA_CODE21,POA_NAME21,AUS_CODE21,AUS_NAME21,AREASQKM21,LOCI_URI21,SHAPE_Leng,SHAPE_Area,LATITUDE,LONGITUDE,IRE_CODE21,IRE_NAME21,SED_CODE22,SED_NAME22,CED_CODE21,CED_NAME21,STE_CODE21,IAR_CODE21,IAR_NAME21,ILO_CODE21,ILO_NAME21
2354,6365,6365,AUS,Australia,1848.422,http://linked.data.gov.au/dataset/asgsed3/POA/6365,2.63628418332,0.177733945086,-32.690372895563904,118.19242511919208,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700702.0,Kulin
2355,6367,6367,AUS,Australia,1186.2881,http://linked.data.gov.au/dataset/asgsed3/POA/6367,1.93996524134,0.113742164886,-32.42924222019777,118.32269246748244,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700702.0,Kulin
2356,6368,6368,AUS,Australia,920.8954,http://linked.data.gov.au/dataset/asgsed3/POA/6368,1.58430331754,0.0880711598648,-32.19384617274849,118.45953524505634,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2357,6369,6369,AUS,Australia,2171.4935,http://linked.data.gov.au/dataset/asgsed3/POA/6369,2.64504630259,0.207353653176,-32.050337480414164,118.75013424569588,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2358,6370,6370,AUS,Australia,996.7845,http://linked.data.gov.au/dataset/asgsed3/POA/6370,1.8569978459,0.0959264284069,-32.76694276010102,117.60950147492396,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700702.0,Kulin
2359,6372,6372,AUS,Australia,384.8013,http://linked.data.gov.au/dataset/asgsed3/POA/6372,1.20149860239,0.0369797598389,-32.63935898077653,117.6954385873497,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700702.0,Kulin
2360,6373,6373,AUS,Australia,559.0948,http://linked.data.gov.au/dataset/asgsed3/POA/6373,1.36089813164,0.0536534836198,-32.50999509003332,117.73928473420278,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700701.0,Brookton
2361,6375,6375,AUS,Australia,1708.1363,http://linked.data.gov.au/dataset/asgsed3/POA/6375,2.20242746654,0.163585356938,-32.321240550902715,117.8868440751283,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507007.0,Hotham - Kulin,50700701.0,Brookton
2362,6383,6383,AUS,Australia,1797.2485,http://linked.data.gov.au/dataset/asgsed3/POA/6383,2.60244744093,0.171541253264,-32.00854705443783,117.3958560242443,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700204.0,Quairading
2363,6384,6384,AUS,Australia,219.6783,http://linked.data.gov.au/dataset/asgsed3/POA/6384,0.812340320766,0.0209598015937,-31.97415340391769,117.64928914842764,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2364,6385,6385,AUS,Australia,342.9449,http://linked.data.gov.au/dataset/asgsed3/POA/6385,1.05827846751,0.0327259768577,-31.98879437781172,117.73331199023416,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2365,6386,6386,AUS,Australia,534.7377,http://linked.data.gov.au/dataset/asgsed3/POA/6386,1.1012775072,0.0510154988742,-31.965780964851312,117.86209223552412,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2366,6390,6390,AUS,Australia,2687.8869,http://linked.data.gov.au/dataset/asgsed3/POA/6390,3.4106160139,0.258410121492,-32.673803630625514,116.40113056026136,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507012.0,Murray - Waroona - Boddington,50701201.0,Murray - Boddington
2367,6391,6391,AUS,Australia,2290.0975,http://linked.data.gov.au/dataset/asgsed3/POA/6391,2.98432090308,0.221096539289,-33.05590126145798,116.71540080619688,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507013.0,Narrogin - Wagin - Katanning,50701302.0,Narrogin - Wagin
2368,6392,6392,AUS,Australia,1047.5695,http://linked.data.gov.au/dataset/asgsed3/POA/6392,2.24632327847,0.101471561027,-33.35045792753079,116.76443889712016,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507013.0,Narrogin - Wagin - Katanning,50701302.0,Narrogin - Wagin
2369,6393,6393,AUS,Australia,329.2705,http://linked.data.gov.au/dataset/asgsed3/POA/6393,1.33851409659,0.0319712104921,-33.56293234427972,116.74215269666392,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507013.0,Narrogin - Wagin - Katanning,50701302.0,Narrogin - Wagin
2370,6394,6394,AUS,Australia,1568.5913,http://linked.data.gov.au/dataset/asgsed3/POA/6394,2.84001867305,0.152645930515,-33.75852648410727,116.92624703297864,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507008.0,Kojonup - Gnowangerup,50700802.0,Kojonup
2371,6395,6395,AUS,Australia,1816.903,http://linked.data.gov.au/dataset/asgsed3/POA/6395,2.67916932135,0.177216803587,-33.95844744373587,117.1269063202316,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507008.0,Kojonup - Gnowangerup,50700802.0,Kojonup
2372,6396,6396,AUS,Australia,1391.3439,http://linked.data.gov.au/dataset/asgsed3/POA/6396,2.1933992176,0.13630985857,-34.33888708066153,116.96681501456226,507.0,South-Western WA,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,507008.0,Kojonup - Gnowangerup,50700802.0,Kojonup
2373,6397,6397,AUS,Australia,882.6376,http://linked.data.gov.au/dataset/asgsed3/POA/6397,1.75756328104,0.0867279485263,-34.59192049271938,116.98421959554013,507.0,South-Western WA,55706.0,Warren-Blackwood (South West),511.0,O'Connor,5.0,507010.0,Manjimup - Denmark - Plantagenet,50701001.0,Denmark - Plantagenet
2374,6398,6398,AUS,Australia,1646.3684,http://linked.data.gov.au/dataset/asgsed3/POA/6398,3.47729836409,0.162199682581,-34.812572861634074,116.59864670761353,507.0,South-Western WA,55706.0,Warren-Blackwood (South West),511.0,O'Connor,5.0,507010.0,Manjimup - Denmark - Plantagenet,50701002.0,Manjimup
2375,6401,6401,AUS,Australia,1369.5302,http://linked.data.gov.au/dataset/asgsed3/POA/6401,2.74044459573,0.130106118359,-31.566969988131607,116.7284799318018,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2376,6403,6403,AUS,Australia,60.0858,http://linked.data.gov.au/dataset/asgsed3/POA/6403,0.360652133484,0.00571252067325,-31.639256955296396,116.81618578175072,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2377,6405,6405,AUS,Australia,750.1065,http://linked.data.gov.au/dataset/asgsed3/POA/6405,1.71661989549,0.0712747458021,-31.58588851935445,117.02926098691422,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2378,6407,6407,AUS,Australia,1112.3392,http://linked.data.gov.au/dataset/asgsed3/POA/6407,1.93486471635,0.105719412071,-31.608790492985467,117.24099438831458,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2379,6409,6409,AUS,Australia,1101.692,http://linked.data.gov.au/dataset/asgsed3/POA/6409,1.73041025992,0.104705129415,-31.606662786397084,117.49500131009432,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2380,6410,6410,AUS,Australia,982.8496,http://linked.data.gov.au/dataset/asgsed3/POA/6410,1.95816325533,0.0934406537868,-31.637437494300357,117.73106843307136,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700203.0,Kellerberrin
2381,6411,6411,AUS,Australia,487.8053,http://linked.data.gov.au/dataset/asgsed3/POA/6411,1.20270391016,0.0463586030984,-31.60155923751588,117.8729287215817,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700203.0,Kellerberrin
2382,6412,6412,AUS,Australia,444.7781,http://linked.data.gov.au/dataset/asgsed3/POA/6412,1.12155213082,0.0421975911164,-31.439186915407262,117.93521354592488,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700203.0,Kellerberrin
2383,6413,6413,AUS,Australia,238.0088,http://linked.data.gov.au/dataset/asgsed3/POA/6413,0.915813334668,0.0225993908422,-31.518266751722503,118.06921459026344,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2384,6414,6414,AUS,Australia,184.6471,http://linked.data.gov.au/dataset/asgsed3/POA/6414,0.723909658512,0.0175332478987,-31.519836649309006,118.18260486402713,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2385,6415,6415,AUS,Australia,1687.8161,http://linked.data.gov.au/dataset/asgsed3/POA/6415,3.68925779134,0.160256529149,-31.515524201386,118.33675437269108,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2386,6418,6418,AUS,Australia,1107.8771,http://linked.data.gov.au/dataset/asgsed3/POA/6418,1.61904406332,0.105554710319,-31.841561434297745,118.16864373129916,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2387,6419,6419,AUS,Australia,358.3108,http://linked.data.gov.au/dataset/asgsed3/POA/6419,0.961811285704,0.0342103892904,-32.03818521493776,118.11331739649926,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2388,6420,6420,AUS,Australia,978.6081,http://linked.data.gov.au/dataset/asgsed3/POA/6420,1.53719571923,0.0932186644574,-31.82096868315772,118.60172884247854,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2389,6421,6421,AUS,Australia,1246.3928,http://linked.data.gov.au/dataset/asgsed3/POA/6421,2.64658469819,0.118023028578,-31.25455175118065,118.55799132017896,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2390,6422,6422,AUS,Australia,528.0006,http://linked.data.gov.au/dataset/asgsed3/POA/6422,1.13533016138,0.0500401103497,-31.33767550908508,118.58462745721133,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2391,6423,6423,AUS,Australia,1234.0872,http://linked.data.gov.au/dataset/asgsed3/POA/6423,2.24839433148,0.116672544517,-31.10170434839325,118.74985803154584,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2392,6424,6424,AUS,Australia,1623.2244,http://linked.data.gov.au/dataset/asgsed3/POA/6424,2.0773057057,0.15385202639,-31.34656162806053,118.89639711482248,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2393,6425,6425,AUS,Australia,1030.6138,http://linked.data.gov.au/dataset/asgsed3/POA/6425,1.31288372799,0.0977614044034,-31.42319404078605,119.14719697863907,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2394,6426,6426,AUS,Australia,19004.6679,http://linked.data.gov.au/dataset/asgsed3/POA/6426,9.64180481901,1.79640244357,-31.077620272855032,119.3434346334528,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2395,6427,6427,AUS,Australia,527.564,http://linked.data.gov.au/dataset/asgsed3/POA/6427,1.03588464868,0.049734348722,-30.821954133235373,119.56285499465083,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2396,6428,6428,AUS,Australia,380.8239,http://linked.data.gov.au/dataset/asgsed3/POA/6428,1.10098341976,0.0364007814653,-32.142969084850854,118.04200813955852,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2397,6429,6429,AUS,Australia,23101.1675,http://linked.data.gov.au/dataset/asgsed3/POA/6429,6.597275449,2.18361569725,-31.081483622624184,120.6716967763382,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503002.0,Kalgoorlie - Dundas - Goldfields,50300203.0,Kalgoorlie - Dundas
2398,6430,6430,AUS,Australia,145.2704,http://linked.data.gov.au/dataset/asgsed3/POA/6430,0.813624893502,0.0136811420358,-30.72369674334884,121.4579464966736,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503003.0,Kalgoorlie - Ningia Mia,50300301.0,Kalgoorlie
2399,6431,6431,AUS,Australia,107197.5149,http://linked.data.gov.au/dataset/asgsed3/POA/6431,28.3325061863,9.9901216799,-29.67949796251273,124.97075907146844,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503005.0,Menzies - Leonora,50300502.0,Menzies - Leonora - Surrounds
2400,6432,6432,AUS,Australia,17.0965,http://linked.data.gov.au/dataset/asgsed3/POA/6432,0.227261308473,0.00161107845603,-30.78685480163683,121.49651342341843,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503003.0,Kalgoorlie - Ningia Mia,50300301.0,Kalgoorlie
2401,6434,6434,AUS,Australia,80290.7063,http://linked.data.gov.au/dataset/asgsed3/POA/6434,17.11229507,7.56762884934,-30.764230460481752,125.64826334621408,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503002.0,Kalgoorlie - Dundas - Goldfields,50300203.0,Kalgoorlie - Dundas
2402,6436,6436,AUS,Australia,34758.7851,http://linked.data.gov.au/dataset/asgsed3/POA/6436,10.9103452314,3.23293348392,-29.46368080909137,120.18865559685617,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503005.0,Menzies - Leonora,50300502.0,Menzies - Leonora - Surrounds
2403,6437,6437,AUS,Australia,11582.6005,http://linked.data.gov.au/dataset/asgsed3/POA/6437,5.34848989516,1.06174969892,-27.90908721950337,120.59242766000544,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503005.0,Menzies - Leonora,50300502.0,Menzies - Leonora - Surrounds
2404,6438,6438,AUS,Australia,20332.4557,http://linked.data.gov.au/dataset/asgsed3/POA/6438,10.9172751915,1.87195135979,-28.384301244586904,121.45900179762135,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503005.0,Menzies - Leonora,50300502.0,Menzies - Leonora - Surrounds
2405,6440,6440,AUS,Australia,179993.971,http://linked.data.gov.au/dataset/asgsed3/POA/6440,21.4276491874,16.4971402192,-27.891100716349605,125.40167415237713,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503004.0,Laverton - Ngaanyatjarraku,50300409.0,Laverton
2406,6442,6442,AUS,Australia,225.8115,http://linked.data.gov.au/dataset/asgsed3/POA/6442,0.872865201269,0.0213705753978,-31.20228762504462,121.63609580045411,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503002.0,Kalgoorlie - Dundas - Goldfields,50300204.0,Kambalda
2407,6443,6443,AUS,Australia,99857.0855,http://linked.data.gov.au/dataset/asgsed3/POA/6443,22.0412478598,9.52860112496,-31.978125171133904,124.24361752558424,503.0,Kalgoorlie,52803.0,Kalgoorlie (Mining and Pastoral),511.0,O'Connor,5.0,503002.0,Kalgoorlie - Dundas - Goldfields,50300203.0,Kalgoorlie - Dundas
2408,6445,6445,AUS,Australia,9695.4814,http://linked.data.gov.au/dataset/asgsed3/POA/6445,5.25385905715,0.934610361515,-32.91406148940228,121.08851681908304,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2409,6446,6446,AUS,Australia,1481.5702,http://linked.data.gov.au/dataset/asgsed3/POA/6446,1.96292706154,0.143317273064,-33.23035037428094,121.78801634623449,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2410,6447,6447,AUS,Australia,3578.9003,http://linked.data.gov.au/dataset/asgsed3/POA/6447,4.55061809745,0.346783880292,-33.38120622302016,121.881797690395,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2411,6448,6448,AUS,Australia,734.2044,http://linked.data.gov.au/dataset/asgsed3/POA/6448,1.28476761892,0.0713389524713,-33.6238935135212,121.8255139032255,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2412,6450,6450,AUS,Australia,13851.5461,http://linked.data.gov.au/dataset/asgsed3/POA/6450,14.4095079509,1.34539014717,-33.591728543428324,121.73796854667172,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2413,6452,6452,AUS,Australia,18504.68,http://linked.data.gov.au/dataset/asgsed3/POA/6452,10.2856945433,1.7876464763,-33.09691969008108,123.08352393802996,503.0,Kalgoorlie,54701.0,Roe (Agricultural),511.0,O'Connor,5.0,503001.0,Esperance - Ravensthorpe,50300102.0,Esperance - Ravensthorpe - Surrounds
2414,6460,6460,AUS,Australia,941.4056,http://linked.data.gov.au/dataset/asgsed3/POA/6460,1.66626931469,0.0891342299917,-31.245560214907396,116.80507609319336,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2415,6461,6461,AUS,Australia,648.8583,http://linked.data.gov.au/dataset/asgsed3/POA/6461,1.7367959528,0.0613512779853,-31.1134719829704,117.0452177645801,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2416,6462,6462,AUS,Australia,797.0484,http://linked.data.gov.au/dataset/asgsed3/POA/6462,2.54620298454,0.0754451693008,-31.218604760525945,117.14059058724747,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2417,6463,6463,AUS,Australia,174.927,http://linked.data.gov.au/dataset/asgsed3/POA/6463,0.843088112562,0.0165424735852,-31.129189258934268,117.29343180294909,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2418,6465,6465,AUS,Australia,417.1784,http://linked.data.gov.au/dataset/asgsed3/POA/6465,0.926967562217,0.0393530641739,-30.885826361420197,117.15807229739124,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2419,6466,6466,AUS,Australia,449.0598,http://linked.data.gov.au/dataset/asgsed3/POA/6466,0.957617646959,0.0422891076382,-30.720207181121197,117.1101498497068,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2420,6467,6467,AUS,Australia,342.5448,http://linked.data.gov.au/dataset/asgsed3/POA/6467,0.884133869351,0.0322049482003,-30.5577632183758,117.14588909998965,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2421,6468,6468,AUS,Australia,3111.7785,http://linked.data.gov.au/dataset/asgsed3/POA/6468,4.03830040766,0.291228732326,-30.101009347921384,117.23566760422466,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2422,6470,6470,AUS,Australia,577.5903,http://linked.data.gov.au/dataset/asgsed3/POA/6470,1.16764031863,0.0542169657286,-30.39892299670939,117.3286593301456,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2423,6472,6472,AUS,Australia,7400.6898,http://linked.data.gov.au/dataset/asgsed3/POA/6472,4.9651297738,0.691939813733,-30.0007243576001,117.98831895299573,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2424,6473,6473,AUS,Australia,1180.0273,http://linked.data.gov.au/dataset/asgsed3/POA/6473,1.75182268836,0.110766773844,-30.39959059785373,118.121854759087,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2425,6475,6475,AUS,Australia,2254.7227,http://linked.data.gov.au/dataset/asgsed3/POA/6475,2.75531548713,0.212159991706,-30.63942951539897,117.45021200914618,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2426,6476,6476,AUS,Australia,806.4864,http://linked.data.gov.au/dataset/asgsed3/POA/6476,1.30596472366,0.0759587251491,-30.73298177107384,117.68362061240384,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2427,6477,6477,AUS,Australia,1248.1256,http://linked.data.gov.au/dataset/asgsed3/POA/6477,1.65231706351,0.117602706775,-30.773417277453174,117.93344802020508,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2428,6479,6479,AUS,Australia,3965.8847,http://linked.data.gov.au/dataset/asgsed3/POA/6479,3.79433993282,0.373237799368,-30.651793761742866,118.3969352824164,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2429,6480,6480,AUS,Australia,242.0522,http://linked.data.gov.au/dataset/asgsed3/POA/6480,0.922016854966,0.0229324005791,-31.30650752651111,118.21834944659332,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700501.0,Merredin
2430,6484,6484,AUS,Australia,8242.6947,http://linked.data.gov.au/dataset/asgsed3/POA/6484,5.37510861171,0.774940307955,-30.5511414897381,119.43752486999634,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2431,6485,6485,AUS,Australia,1419.5614,http://linked.data.gov.au/dataset/asgsed3/POA/6485,2.35620408197,0.134335178828,-31.193754648627294,117.4527560367321,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507002.0,Avon,50700201.0,Avon - Surrounds
2432,6487,6487,AUS,Australia,463.0481,http://linked.data.gov.au/dataset/asgsed3/POA/6487,1.14601750646,0.0438076658848,-31.16918720625032,117.66581044077974,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2433,6488,6488,AUS,Australia,615.3741,http://linked.data.gov.au/dataset/asgsed3/POA/6488,1.23597200388,0.0582114681446,-31.157008224027177,117.7893092416756,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2434,6489,6489,AUS,Australia,572.7821,http://linked.data.gov.au/dataset/asgsed3/POA/6489,1.36786339178,0.0541559339236,-31.10963827608909,117.93989062424302,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2435,6490,6490,AUS,Australia,1166.0245,http://linked.data.gov.au/dataset/asgsed3/POA/6490,2.10169523243,0.110291741259,-31.149380331005236,118.20809846052164,507.0,South-Western WA,51401.0,Central Wheatbelt (Agricultural),511.0,O'Connor,5.0,507005.0,Campion,50700502.0,Mukinbudin
2436,6501,6501,AUS,Australia,215.9524,http://linked.data.gov.au/dataset/asgsed3/POA/6501,0.676865980602,0.0205134741922,-31.55746002262622,115.92794548561254,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
2437,6502,6502,AUS,Australia,464.7474,http://linked.data.gov.au/dataset/asgsed3/POA/6502,1.34523501156,0.0440410397152,-31.328161383285003,116.18008115418012,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
2438,6503,6503,AUS,Australia,2267.3791,http://linked.data.gov.au/dataset/asgsed3/POA/6503,2.30705761698,0.214602780361,-31.21068978156193,115.792181563518,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
2439,6504,6504,AUS,Australia,106.523,http://linked.data.gov.au/dataset/asgsed3/POA/6504,0.478311863413,0.0100913078996,-31.29811018582235,116.06977405770238,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
2440,6505,6505,AUS,Australia,281.5417,http://linked.data.gov.au/dataset/asgsed3/POA/6505,0.698144912915,0.0266338994823,-31.16226552197624,116.14314378566236,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
2441,6506,6506,AUS,Australia,250.2769,http://linked.data.gov.au/dataset/asgsed3/POA/6506,0.757734899782,0.0236404555767,-31.015524962125568,116.0472665883966,507.0,South-Western WA,53701.0,Moore (Agricultural),506.0,Durack,5.0,507011.0,Moora - Chittering,50701101.0,Gingin - Dandaragan - Chittering
